point_id,Lon,Lat,Year,Npp_raw,Npp_scaled_kgC_m2_yr,Npp_scaled_gC_m2_yr,Npp_QC_raw,npp_missing_or_masked,qc_missing_or_masked,product,collection,extraction_scale_m,product_crs,product_nominal_scale_m,point_source_sha256,script_execution_timestamp_utc
087,94.38374111422783,33.63517002564519,2001.0,1067.0,0.1067,106.7,29,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
088,94.84188190912879,33.235419724212,2001.0,1159.0,0.1159,115.9,17,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
089,95.62790778273336,32.664989518796105,2001.0,1899.0,0.1899,189.9,43,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
090,94.50950525400457,33.49143958018606,2001.0,1561.0,0.1561,156.1,36,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
091,94.54543786536934,33.35669228756813,2001.0,1462.0,0.1462,146.2,24,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
092,94.33882535002185,33.26686075915618,2001.0,1426.0,0.1426,142.6,27,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
093,93.98399081279464,33.09618085517347,2001.0,1306.0,0.1306,130.6,23,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
094,94.86433979123177,33.30279337052096,2001.0,1085.0,0.1085,108.5,23,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
095,95.1832417170942,33.01533247960271,2001.0,1285.0,0.1285,128.5,30,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
096,94.97213762532611,33.2399113006326,2001.0,1158.0,0.1158,115.8,20,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
097,94.71162619293145,33.64415317848638,2001.0,1054.0,0.1054,105.4,22,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
098,95.80307926313667,32.90753464550837,2001.0,967.0,0.0967,96.7,52,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
099,94.47806421906039,32.91651779834957,2001.0,991.0,0.0991,99.1,36,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
100,93.77737829744716,33.27584391199738,2001.0,1005.0,0.1005,100.5,37,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
101,93.77288672102655,33.44203223955949,2001.0,1050.0,0.105,105.0,31,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
102,95.06646073015867,33.29381021767977,2001.0,505.0,0.0505,50.5,54,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
103,95.12035964720583,32.92550095119076,2001.0,1706.0,0.1706,170.6,33,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
104,95.9513012850164,32.696430553740285,2001.0,1685.0,0.1685,168.5,43,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
105,95.01256181311149,32.88058518698479,2001.0,1402.0,0.1402,140.2,29,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
106,93.61118996988505,33.07821454949108,2001.0,867.0,0.0867,86.7,17,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
107,94.68467673440787,33.39711647535351,2001.0,890.0,0.089,89.0,38,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
108,94.47357264263978,33.77440889468371,2001.0,1118.0,0.1118,111.8,11,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
109,94.40619899633082,33.221944994950206,2001.0,993.0,0.0993,99.3,22,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
110,94.11424652899197,33.536355344392035,2001.0,1564.0,0.1564,156.4,19,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
111,93.94805820142986,33.311776523362155,2001.0,1042.0,0.1042,104.2,27,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
112,95.53807625432141,32.831177846358216,2001.0,1878.0,0.1878,187.8,27,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
113,93.77288672102655,33.10516400801467,2001.0,862.0,0.0862,86.2,28,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
114,94.90476397901715,33.20847026568841,2001.0,1022.0,0.1022,102.2,26,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
115,94.11873810541258,33.27584391199738,2001.0,1247.0,0.1247,124.7,24,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
116,94.87332294407297,32.8491441520406,2001.0,1425.0,0.1425,142.5,33,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
117,95.51561837221843,32.835669422778814,2001.0,1426.0,0.1426,142.6,28,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
118,95.57850044210679,32.79524523499343,2001.0,2100.0,0.21,210.0,41,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
119,94.21755278666572,33.203978689267814,2001.0,1322.0,0.1322,132.2,27,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
120,93.75941199176476,33.02431563244391,2001.0,1304.0,0.1304,130.4,18,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
121,95.26409009266496,32.80422838783463,2001.0,779.0,0.0779,77.9,42,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
122,94.14568756393615,33.060248243808694,2001.0,1091.0,0.1091,109.1,19,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
123,94.59484520599592,33.77440889468371,2001.0,339.0,0.0339,33.9,62,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
124,95.2101911756178,33.16355450148244,2001.0,1325.0,0.1325,132.5,33,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
125,93.66059731051162,33.21745341852961,2001.0,1252.0,0.1252,125.2,41,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
126,94.48704737190157,33.72500155405714,2001.0,1252.0,0.1252,125.2,20,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
127,94.4421316076956,33.46449012166248,2001.0,1359.0,0.1359,135.9,24,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
128,94.58586205315473,33.446523815980086,2001.0,1381.0,0.1381,138.1,29,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
129,93.63364785198803,33.590254261439206,2001.0,1471.0,0.1471,147.1,27,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
130,94.49603052474276,32.947958833293754,2001.0,1187.0,0.1187,118.7,26,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
131,94.67569358156668,32.90304306908777,2001.0,1815.0,0.1815,181.5,35,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
132,93.79983617955014,33.19050396000602,2001.0,1211.0,0.1211,121.1,19,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
133,93.59771524062324,33.43304908671829,2001.0,1196.0,0.1196,119.6,13,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
134,93.80432775597073,33.392624898932915,2001.0,1179.0,0.1179,117.9,24,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
135,93.98848238921524,33.40160805177411,2001.0,1151.0,0.1151,115.1,33,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
136,94.13670441109497,33.06473982022929,2001.0,1136.0,0.1136,113.6,19,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
137,94.03788972984181,33.451015392400684,2001.0,1347.0,0.1347,134.7,32,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
138,94.58137047673412,32.92999252761136,2001.0,1547.0,0.1547,154.7,40,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
139,94.80145772134341,33.338725981885744,2001.0,907.0,0.0907,90.7,37,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
140,94.53645471252815,33.06923139664989,2001.0,1274.0,0.1274,127.4,31,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
141,94.54543786536934,33.504914309447855,2001.0,1529.0,0.1529,152.9,23,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
142,94.90925555543775,32.867110457722994,2001.0,1492.0,0.1492,149.2,37,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
143,94.437640031275,33.74745943616013,2001.0,970.0,0.097,97.0,25,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
144,94.52747155968696,32.93448410403196,2001.0,1001.0,0.1001,100.1,34,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
145,95.08442703584106,33.15007977222064,2001.0,1126.0,0.1126,112.6,25,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
146,94.25348539803049,33.21745341852961,2001.0,1256.0,0.1256,125.6,42,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
147,93.62466469914683,33.54983007365383,2001.0,1146.0,0.1146,114.6,26,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
148,94.77899983924041,32.889568339825985,2001.0,1582.0,0.1582,158.2,41,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
149,95.61443305347157,32.723380012263874,2001.0,2421.0,0.2421,242.1,40,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
150,94.10975495257138,33.43304908671829,2001.0,1353.0,0.1353,135.3,46,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
151,94.88679767333475,32.89405991624658,2001.0,1506.0,0.1506,150.6,31,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
152,93.71898780397939,33.46898169808308,2001.0,1348.0,0.1348,134.8,39,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
153,94.23102751592751,33.21745341852961,2001.0,1494.0,0.1494,149.4,15,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
154,95.07095230657926,33.280335488417975,2001.0,526.0,0.0526,52.6,44,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
155,95.29103955118855,32.92999252761136,2001.0,1874.0,0.1874,187.4,35,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
156,95.27756482192676,32.82668626993762,2001.0,1559.0,0.1559,155.9,32,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
157,95.08442703584106,32.91651779834957,2001.0,1701.0,0.1701,170.1,25,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
158,94.77450826281982,32.90753464550837,2001.0,1106.0,0.1106,110.6,27,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
159,95.1787501406736,32.943467256873156,2001.0,1698.0,0.1698,169.8,23,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
160,95.21468275203839,33.01084090318212,2001.0,1332.0,0.1332,133.2,25,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
161,94.6442525466225,33.24440287705319,2001.0,1590.0,0.159,159.0,26,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
162,94.64874412304309,33.590254261439206,2001.0,1412.0,0.1412,141.2,41,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
163,94.37924953780723,33.729493130477735,2001.0,979.0,0.0979,97.9,19,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
164,93.69652992187639,33.26686075915618,2001.0,1055.0,0.1055,105.5,25,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
165,94.54992944178994,32.98838302107913,2001.0,1129.0,0.1129,112.9,38,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
166,94.52297998326635,33.060248243808694,2001.0,1392.0,0.1392,139.2,46,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
167,94.83739033270818,33.087197702332276,2001.0,715.0,0.0715,71.5,30,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
168,93.72347938039998,33.55432165007443,2001.0,1295.0,0.1295,129.5,15,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
169,94.34331692644245,33.26236918273558,2001.0,1362.0,0.1362,136.2,19,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
170,94.53196313610755,33.504914309447855,2001.0,1370.0,0.137,137.0,24,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
171,95.62790778273336,32.808719964255225,2001.0,1432.0,0.1432,143.2,40,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
172,94.95866289606433,33.06923139664989,2001.0,1488.0,0.1488,148.8,33,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
173,96.02316650774596,32.70541370658148,2001.0,1758.0,0.1758,175.8,40,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
174,95.96477601427819,32.664989518796105,2001.0,2388.0,0.2388,238.8,30,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
175,95.64587408841575,32.76829577646985,2001.0,2118.0,0.2118,211.8,32,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
176,95.97375916711938,32.81770311709642,2001.0,2399.0,0.2399,239.9,45,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
177,95.9513012850164,32.777278929311045,2001.0,1671.0,0.1671,167.1,38,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
178,95.77163822819249,32.786262082152234,2001.0,1770.0,0.177,177.0,40,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
179,95.97375916711938,32.76380420004925,2001.0,1641.0,0.1641,164.1,39,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
